Plano:,Projeto:,Avaliador:,Orientador:,Vigência:,Área:,Subárea:,Programa:,Centro:
"ESTUDO DA BANDA DE ABSORÇÃO N-S* DO 1,1,1-TRIFLUORO-2,2-DICLOROETANO (F3C-CHCL2)",FOTOQUÍMICA DE CLOROFLUORCARBONOS (CFCS E HCFCS): UM ESTUDO TD-DFT.,GERD BRUNO DA ROCHA,ELIZETE VENTURA DO MONTE,2016,Química,,PIBIC,
"ESTUDO DA BANDA DE ABSORÇÃO N-S* DO 1,1,1-TRIFLUORO-2-CLOROETANO (F3C-CH2CL)",FOTOQUÍMICA DE CLOROFLUORCARBONOS (CFCS E HCFCS): UM ESTUDO TD-DFT.,GERD BRUNO DA ROCHA,ELIZETE VENTURA DO MONTE,2016,Química,,PIBIC-AF,
SÍNTESE DE NOVOS COMPLEXOS DE AL3+ E GA3+ COM LIGANTES INDANDIONATOS APRESENTANDO GRUPOS SUBSTITUINTES AROMÁTICOS,"SÍNTESE, CARACTERIZAÇÃO E PROPRIEDADES LUMINESCENTES DE COMPOSTOS DE DIFERENTES CENTROS METÁLICOS PARA APLICAÇÕES EM DISPOSITIVOS MOLECULARES CONVERSORES DE LUZ",MARCUS TULLIUS SCOTTI,ERCULES EPAMINONDAS DE SOUSA TEOTONIO,2016,Química,,PIVIC,
COMPLEXOS TRIS(DICETONATOS) DE ÍONS LANTANÍDEOS CONTENDO O ÍON NITRATO COMO LIGANTE,"NOVOS COMPOSTOS MISTOS DE ÍONS LANTANÍDEOS COM LIGANTES ?-DICETONATOS ALIFÁTICOS E INDANDIONATOS: SÍNTESE, CARACTERIZAÇÃO, ESTRUTURAS E PROPRIEDADES LUMINESCENTES NAS REGIÕES DO VISÍVEL E NIR",FAUSTHON FRED DA SILVA,ERCULES EPAMINONDAS DE SOUSA TEOTONIO,2016,Química,,PIBIC,
NOVOS COMPOSTOS MISTOS DE ÍONS LANTANÍDEOS COM LIGANTES ?-DICETONATOS COM LUMINESCÊNCIA NO VISÍVEL,"NOVOS COMPOSTOS MISTOS DE ÍONS LANTANÍDEOS COM LIGANTES ?-DICETONATOS ALIFÁTICOS E INDANDIONATOS: SÍNTESE, CARACTERIZAÇÃO, ESTRUTURAS E PROPRIEDADES LUMINESCENTES NAS REGIÕES DO VISÍVEL E NIR",MARCUS TULLIUS SCOTTI,ERCULES EPAMINONDAS DE SOUSA TEOTONIO,2016,Química,,PIVIC,
NOVOS COMPOSTOS MISTOS DE ÍONS LANTANÍDEOS COM LIGANTES ?-DICETONATOS COM LUMINESCÊNCIA NO NIR,"NOVOS COMPOSTOS MISTOS DE ÍONS LANTANÍDEOS COM LIGANTES ?-DICETONATOS ALIFÁTICOS E INDANDIONATOS: SÍNTESE, CARACTERIZAÇÃO, ESTRUTURAS E PROPRIEDADES LUMINESCENTES NAS REGIÕES DO VISÍVEL E NIR",MARCUS TULLIUS SCOTTI,ERCULES EPAMINONDAS DE SOUSA TEOTONIO,2016,Química,,PIVIC,
COMPLEXOS LUMINESCENTES DE ÍONS LANTANÍDEOS LIGADOS COVALENTEMENTE ÀS SUPERFÍCIES DE VERMICULITA,NOVOS MATERIAIS HÍBRIDOS ORGÂNICO-INORGÂNICOS LUMINESCENTES CONTENDO COMPLEXOS DE ÍONS LANTANÍDEOS LIGADOS COVALENTEMENTE ÀS SUPERFÍCIES DE VERMICULITA,FAUSTHON FRED DA SILVA,ERCULES EPAMINONDAS DE SOUSA TEOTONIO,2016,Química,,PIBIC,
SÍNTESE DE ADUTOS DE MORITA-BAYLIS-HILLMAN A PARTIR DO ACRILATO DE 2-(6-AMINO-9H-PURIN-9-IL)ETILA,SÍNTESE DE NOVOS ADUTOS DE MORITA-BAYLIS-HILLMAN COM POTENCIAIS ATIVIDADES ANTICÂNCER,JAILTON DE SOUZA FERRARI,FABIO PEDROSA LINS SILVA,2016,Química,,PIBIC,
SÍNTESE DE DERIVADOS DE ADUTOS DE MORITA-BAYLIS-HILLMAN COMO POTENCIAIS ANTIMETABÓLICOS,SÍNTESE DE NOVOS ADUTOS DE MORITA-BAYLIS-HILLMAN COM POTENCIAIS ATIVIDADES ANTICÂNCER,JAILTON DE SOUZA FERRARI,FABIO PEDROSA LINS SILVA,2016,Química,,PIBIC,
SÍNTESE E CARACTERIZAÇÃO DE REDES DE COORDENAÇÃO BIMETÁLICAS (3D-3D) E SUAS PROPRIEDADES CATALÍTICAS NA CONVERSÃO DE CO2 A CARBAMATOS,DESENVOLVIMENTO DE NOVOS CATALISADORES INORGÂNICOS PARA REAÇÕES DE FIXAÇÃO DE CO2,VERLUCIA AMANDA MACHADO DE FREITAS,FAUSTHON FRED DA SILVA,2016,Química,,PIBIC,
FILOSSILICATOS HÍBRIDOS DO TIPO TALCO PARA REMOÇÃO DE CORANTES TÊXTEIS POLUENTES: OTIMIZAÇÃO POR PLANEJAMENTO FATORIAL,MATERIAIS HÍBRIDOS ORGÂNICO-INORGÂNICOS: INVESTIGAÇÃO DAS PROPRIEDADES DE GRUPOS MOLECULARES FUNCIONAIS INCORPORADOS ÀS MATRIZES POLIMÉRICAS E APLICAÇÕES,FAUSTHON FRED DA SILVA,FERNANDO JOSE VOLPI EUSEBIO DE OLIVEIRA,2016,Química,,PIBIC,
POLISSILOXANOS FUNCIONAIS INCORPORADOS COM ESTRUTURAS PORFIRÍNICAS,MATERIAIS HÍBRIDOS ORGÂNICO-INORGÂNICOS: INVESTIGAÇÃO DAS PROPRIEDADES DE GRUPOS MOLECULARES FUNCIONAIS INCORPORADOS ÀS MATRIZES POLIMÉRICAS E APLICAÇÕES,FAUSTHON FRED DA SILVA,FERNANDO JOSE VOLPI EUSEBIO DE OLIVEIRA,2016,Química,,PIBIC,
SUPERFÍCIES MESOPOROSAS NANOESTRUTURADOS FUNCIONALIZADAS: INCORPORAÇÃO DE ESTRUTURAS PORFIRÍNICAS,MATERIAIS HÍBRIDOS ORGÂNICO-INORGÂNICOS: INVESTIGAÇÃO DAS PROPRIEDADES DE GRUPOS MOLECULARES FUNCIONAIS INCORPORADOS ÀS MATRIZES POLIMÉRICAS E APLICAÇÕES,EDVAN CIRINO DA SILVA,FERNANDO JOSE VOLPI EUSEBIO DE OLIVEIRA,2016,Química,,PIVIC,
CÁLCULOS DE QUÍMICA QUÂNTICA PARA A PREVISÃO DA ENTALPIA DE LIGAÇÃO DE INIBIDORES DA RICINA,MÉTODOS DE QUÍMICA QUÂNTICA APLICADOS A MOLÉCULAS DE INTERESSE BIOLÓGICO,RAILTON BARBOSA DE ANDRADE,GERD BRUNO DA ROCHA,2016,Química,,PIBIC,
USO DA TÉCNICA QMDFF NA BUSCA DE ISÔMEROS CONFORMACIONAIS DE COMPLEXOS DE LANTANÍDEOS COM LIGANTES MACROCÍCLICOS,SIMULAÇÃO MOLECULAR DE COMPOSTOS DE COORDENAÇÃO CONTENDO ÍONS LANTANÍDEOS ÚTEIS PARA IMAGEM POR RESSONÂNCIA MAGNÉTICA (MRI),RAILTON BARBOSA DE ANDRADE,GERD BRUNO DA ROCHA,2016,Química,,PIBIC,
BASNO3:CU APLICADOS NA FOTODEGRADAÇÃO DO CORANTE REMAZOL AMARELO OURO,FOTOCATÁLISE HETEROGÊNEA APLICADA NA DESCOLORAÇÃO/DEGRADAÇÃO DE AZO-CORANTES,JOSE GERALDO DE PAIVA ESPINOLA,IEDA MARIA GARCIA DOS SANTOS,2016,Química,,PIBIC,
FILMES FINOS DE TIO2 APLICADOS NA FOTODEGRADAÇÃO DO CORANTE REMAZOL AMARELO OURO,FOTOCATÁLISE HETEROGÊNEA APLICADA NA DESCOLORAÇÃO/DEGRADAÇÃO DE AZO-CORANTES,JOSE GERALDO DE PAIVA ESPINOLA,IEDA MARIA GARCIA DOS SANTOS,2016,Química,,PIBIC,
REMOÇÃO DO FÁRMACO TRICLOSAN COM FOTÓLISE E AVALIAÇÃO DA TOXICIDADE DOS SUBPRODUTOS USANDO MICROALGAS,EFICIÊNCIA DA FOTODEGRADAÇÃO DE TRICLOSAN E TESTES DE SENSIBILIDADE AOS SUBPRODUTOS COM SEMENTES DE HORTALIÇAS E MICROALGAS,CLAUDIA DE OLIVEIRA CUNHA,ILDA ANTONIETA SALATA TOSCANO,2016,Química,,PIBIC,
REMOÇÃO DO FÁRMACO TRICLOSAN COM FOTÓLISE E AVALIAÇÃO DA TOXICIDADE DOS SUBPRODUTOS USANDO SEMENTES DE ALFACE E DE RÚCULA,EFICIÊNCIA DA FOTODEGRADAÇÃO DE TRICLOSAN E TESTES DE SENSIBILIDADE AOS SUBPRODUTOS COM SEMENTES DE HORTALIÇAS E MICROALGAS,CLAUDIA DE OLIVEIRA CUNHA,ILDA ANTONIETA SALATA TOSCANO,2016,Química,,PIBIC,
ADSORÇÃO DE ÍONS LANTANÍDEOS EM SILICA GEL MESOPOROSA FUNCIONALIZADA COM A CADEIA PROPILETILENODIAMINA E MODIFICADA OU COM CARBAMATO OU COM DITIOCARBAMATO E A SUSTITUIÇÃO DE UMA FRAÇÃO DE EUROPIO POR BI(III),PREPARAÇÃO DE SÍLICA MESOPOROSA ORGANOFUNCIONALIZADA E ADSORÇÃO DE CÁTIONS METÁLICOS DE SOLUÇÕES,YANE LISSET BARRETO VASQUEZ,JOSE GERALDO DE PAIVA ESPINOLA,2016,Química,,PIBIC,
CIDOS DE LEWIS BASEADO EM COMPOSTOS DE LANTANDEOS NA REAO DE ACOPLAMENTO DE N-ACIL HIDRAZIDAS COM ALDEDOS E CETONAS,APLICAÇÃO DE COMPOSTOS DE ÍONS LANTANÍDEOS ATUANDO COMO CATALISADORES EM REAÇÕES ORGÂNICAS,JAILTON DE SOUZA FERRARI,JULIANA ALVES VALE,2016,Química,,PIBIC-AF,
MODULADORES DE ESTRESSE OXIDATIVO À BASE DE MN-PORFIRINAS PARA REGULAÇÃO DE ESTRESSE SALINO,MODULADORES REDOX DE ESTRESSE OXIDATIVO DE INTERESSE MEDICINAL E BIOTECNOLÓGICO,YANE LISSET BARRETO VASQUEZ,JULIO SANTOS REBOUCAS,2016,Química,,PIBIC,
EFEITO DO USO DE MN-PORFIRINAS NA PRODUÇÃO DE BIOMASSA PARA REAÇÕES DE BIOTRANSFORMAÇÃO,MODULADORES REDOX DE ESTRESSE OXIDATIVO DE INTERESSE MEDICINAL E BIOTECNOLÓGICO,YANE LISSET BARRETO VASQUEZ,JULIO SANTOS REBOUCAS,2016,Química,,PIBIC,
ESTUDOS QSAR BASEADOS EM DESCRITORES TEÓRICOS DE CHALCONAS COM ATIVIDADE ANTIMALÁRICA,MODELAGEM DA RELAÇÃO QUANTITATIVA ENTRE ESTRUTURA E ATIVIDADE ANTIMALÁRICA DE CHALCONAS,RAILTON BARBOSA DE ANDRADE,KAREN CACILDA WEBER,2016,Química,,PIBIC,
DETERMINAÇÃO DE PARÂMETROS FISICO-QUÍMICOS EM AMOSTRAS DE FARINHAS FUNCIONAIS UTILIZANDO NIR E  CALIBRAÇÃO MULTIVARIADA,DESENVOLVIMENTO DE UM MÉTODO ANALÍTICO UTILIZANDO A ESPECTROSCOPIA NA REGIÃO DO INFRAVERMELHO PRÓXIMO (NIR) PARA CONTROLAR DE QUALIDADE DE AMOSTRAS DE FARINHAS,CLAUDIA DE OLIVEIRA CUNHA,LILIANA DE FATIMA BEZERRA LIRA DE PONTES,2016,Química,,PIBIC,
USO DE IMAGENS HIPERESPECTRAIS NO INFRAVERMELHO PRÓXIMO (NIR) PARA DETERMINAÇÃO DE CERA E CELULOSE EM AMOSTRAS DE FIBRAS DE ALGODÃO,DESENVOLVIMENTO DE UMA METODOLOGIA ANALÍTICA PARA CONTROLE DE QUALIDADE EM FIBRAS  DE ALGODÃO,SHERLAN GUIMARAES LEMOS,MÁRCIO JOSÉ COELHO DE PONTES,2016,Química,,PIBIC,
USO DE ESPECTROSCOPIA DE FLUORESCÊNCIA MOLECULAR E MÉTODOS DE RECONHECIMENTO DE PADRÃO PARA A CLASSIFICAÇÃO DE AZEITES DE OLIVA EXTRA VIRGEM COM RESPEITO À ORIGEM GEOGRÁFICA E DETECÇÃO DE ADULTERAÇÃO COM ÓLEOS VEGETAIS,AVALIAÇÃO DA QUALIDADE EM AMOSTRAS DE AZEITES USANDO ESPECTROSCOPIA DE FLUORESCÊNCIA  MOLECULAR E ANÁLISE MULTIVARIADA,SHERLAN GUIMARAES LEMOS,MÁRCIO JOSÉ COELHO DE PONTES,2016,Química,,PIBIC,
IMPLEMENTAÇAO DE MODELOS DE TRIAGEM VIRTUAL NO SISTEMA,INCREMENTO DE FERRAMENTAS E DADOS PARA O BANCO SISTEMATX PARA ESTUDOS DE TRIAGEM VIRTUAL DE METABÓLITOS SECUNDÁRIOS,JAILTON DE SOUZA FERRARI,MARCUS TULLIUS SCOTTI,2016,Química,,PIBIC,
INTEGRAÇÃO E INTERCÂMBIO DE DADOS DO SISTEMATX WEB,INCREMENTO DE FERRAMENTAS E DADOS PARA O BANCO SISTEMATX PARA ESTUDOS DE TRIAGEM VIRTUAL DE METABÓLITOS SECUNDÁRIOS,MRCIA REJANE SANTOS DA SILVA,MARCUS TULLIUS SCOTTI,2016,Química,,PIBIC,
DESENVOLVIMENTO DE CADASTROS DE DADOS NO SISTEMATX WEB PARA ESTUDOS DE TRIAGEM VIRTUAL E QUIMIOTAXONÔMICOS,INCREMENTO DE FERRAMENTAS E DADOS PARA O BANCO SISTEMATX PARA ESTUDOS DE TRIAGEM VIRTUAL DE METABÓLITOS SECUNDÁRIOS,YANE LISSET BARRETO VASQUEZ,MARCUS TULLIUS SCOTTI,2016,Química,,PIVIC,
ESTUDOS QUIMIOTAXONÔMICOS DE ASTERACEAE UTILIZANDO DESCRITORES MOLECULARES E FLAVONÓIDES,INCREMENTO DE FERRAMENTAS E DADOS PARA O BANCO SISTEMATX PARA ESTUDOS DE TRIAGEM VIRTUAL DE METABÓLITOS SECUNDÁRIOS,YANE LISSET BARRETO VASQUEZ,MARCUS TULLIUS SCOTTI,2016,Química,,PIVIC,
ESTUDOS QUIMIOTAXONÔMICOS DE ASTERACEAE UTILIZANDO DESCRITORES MOLECULARES E TERPENOS,INCREMENTO DE FERRAMENTAS E DADOS PARA O BANCO SISTEMATX PARA ESTUDOS DE TRIAGEM VIRTUAL DE METABÓLITOS SECUNDÁRIOS,YANE LISSET BARRETO VASQUEZ,MARCUS TULLIUS SCOTTI,2016,Química,,PIVIC,
USO DE IMAGENS DIGITAIS E TÉCNICAS QUIMIOMÉTRICAS PARA AVALIAR A QUALIDADE DE FRUTOS DE JABUTICABA REVESTIDOS COM BIOFILMES DE FÉCULA DE MANDIOCA,AVALIAÇÃO DA QUALIDADE DE JABUTICABA (MYRCIARIA JABOTICABA (VELL) BERG),DAYSE DAS NEVES MOREIRA,MARIA BETANIA HERMENEGILDO DOS SANTOS,2016,Química,,PIBIC,
DERIVADOS ORGÃNICOS DA MONTMORILLONITA APLICADOS COMO ADSORVENTES PARA ALBUMINA,HÍBRIDOS INORGÂNICOS-ORGÂNICOS DERIVADOS DE ARGILOMINERAIS E SUAS APLICAÇÕES,JULIO SANTOS REBOUCAS,MARIA GARDENNIA DA FONSECA,2016,Química,,PIBIC,
SISTEMAS ARGILOMINERAIS/TIABENDAZOL - EFEITO DO ION INTERLAMELAR E SUA INFLUÊNCIA NA ADSORÇÃO DE TIABENZADOL,HÍBRIDOS INORGÂNICOS-ORGÂNICOS DERIVADOS DE ARGILOMINERAIS E SUAS APLICAÇÕES,JULIO SANTOS REBOUCAS,MARIA GARDENNIA DA FONSECA,2016,Química,,PIBIC,
USO DE PLANEJAMENTO EXPERIMENTAL BASEADO EM COORDENADAS ESFÉRICAS NA OTIMIZAÇÃO DA ELUIÇÃO CROMATOGRAFICA,DESENVOLVIMENTO DE UMA METODOLOGIA CROMATOGRÁFICA PARA DETERMINAÇÃO DE RESÍDUOS DE AGROTÓXICOS EM FRUTAS TROPICAIS,SHERLAN GUIMARAES LEMOS,MARIO CESAR UGULINO DE ARAUJO,2016,Química,,PIBIC,
DESENVOLVIMENTO DE MÉTODOS ANALÍTICOS QUIMILUMINESCENTES AUTOMÁTICOS BASEADOS NO SISTEMA LUMINOL/PERÓXIDO E IMAGENS DIGITAIS PARA DETERMINAÇÃO DE METAIS EM ÁGUAS,DESENVOLVIMENTO DE NOVOS MÉTODOS ANALÍTICOS AUTOMÁTICOS QUIMILUMINESCENTES PARA DETERMINAÇÃO DE METAIS EM BIODIESEL,SHERLAN GUIMARAES LEMOS,MARIO CESAR UGULINO DE ARAUJO,2016,Química,,PIBIC,
SÍNTESE E CARACTERIZAÇÃO ESTRUTURAL DE NOVOS HÍBRIDOS MOLECULARES A PARTIR DA 7-CLOROQUINOLINA E ADUTOS DE MORITA-BAYLIS-HILLMAN DERIVADOS DO 2-NAFTALDEÍDO E DO 4-BROMOBENZALDEÍDO,SÍNTESE E CARACTERIZAÇÃO ESTRUTURAL DE NOVOS HÍBRIDOS MOLECULARES A PARTIR DA 7-CLOROQUINOLINA E ADUTOS DE MORITA-BAYLIS-HILLMAN COM POTENCIAL ATIVIDADE ANTIPROTOZOÁRIA,MRCIA REJANE SANTOS DA SILVA,MARIO LUIZ ARAUJO DE ALMEIDA VASCONCELLOS,2016,Química,,PIBIC,
SÍNTESE E CARACTERIZAÇÃO ESTRUTURAL DE NOVOS HÍBRIDOS MOLECULARES A PARTIR DA 7-CLOROQUINOLINA E ADUTOS DE MORITA-BAYLIS-HILLMAN DERIVADOS DO NICOTINALDEDO E DO ISONICOTINALDEDO,SÍNTESE E CARACTERIZAÇÃO ESTRUTURAL DE NOVOS HÍBRIDOS MOLECULARES A PARTIR DA 7-CLOROQUINOLINA E ADUTOS DE MORITA-BAYLIS-HILLMAN COM POTENCIAL ATIVIDADE ANTIPROTOZOÁRIA,MRCIA REJANE SANTOS DA SILVA,MARIO LUIZ ARAUJO DE ALMEIDA VASCONCELLOS,2016,Química,,PIBIC,
"ESTUDOS QUÍMICOS DE NOVOS ANTIMICROBIANOS DERIVADOS DE MESOIÔNICOS DO SISTEMA 1,3,4-TIADIAZÓLIO-2-TIOLATO ACOPLADOS AO ISOEUGENOL VISANDO POTENCIALIZAR AS ATIVIDADES ANTIFÚNGICAS E ANTIBACTERIANAS",SÍNTESE DE NOVOS HETEROCÍCLICOS COM POTENCIALIDADES BIOLÓGICAS - PERSPECTIVA DE NOVOS FÁRMACOS,SAVIO MOITA PINHEIRO,PETRONIO FILGUEIRAS DE ATHAYDE FILHO,2016,Química,,PIBIC,
"ESTUDOS QUÍMICOS DE NOVOS ANTIMICROBIANOS DERIVADOS DE MESOIÔNICOS DO SISTEMA 1,3-TIAZÓLIO-5-TIOLATO ACOPLADOS AO ISOEUGENOL VISANDO POTENCIALIZAR AS ATIVIDADES ANTIFÚNGICAS E ANTIBACTERIANAS",SÍNTESE DE NOVOS HETEROCÍCLICOS COM POTENCIALIDADES BIOLÓGICAS - PERSPECTIVA DE NOVOS FÁRMACOS,SAVIO MOITA PINHEIRO,PETRONIO FILGUEIRAS DE ATHAYDE FILHO,2016,Química,,PIBIC,
USO DE FILMES DIGITAIS EM TITULAÇÕES AUTOMÁTICAS: ANALISADOR FLOW-BATCH APLICADO À ANÁLISE DE ACIDEZ EM AMOSTRAS DE ÓLEOS VEGETAIS COMESTÍVEIS,USO DE FILMES DIGITAIS EM TITULAÇÕES AUTOMÁTICAS,VERLUCIA AMANDA MACHADO DE FREITAS,RICARDO ALEXANDRE CAVALCANTI DE LIMA,2016,Química,,PIVIC,
USO DE FILMES DIGITAIS EM TITULAÇÕES AUTOMÁTICAS: ESTUDO DOS SISTEMAS DE COR E DO MÉTODO DE CORRELAÇÃO DE PEARSON,USO DE FILMES DIGITAIS EM TITULAÇÕES AUTOMÁTICAS,VERLUCIA AMANDA MACHADO DE FREITAS,RICARDO ALEXANDRE CAVALCANTI DE LIMA,2016,Química,,PIVITI,
DESENVOLVIMENTO DE NOVOS CLS DISCÓTICOS BASEADOS EM SISTEMAS DE TETRAÁCIDOS AROMÁTICOS,DESENVOLVIMENTO DE MATERIAIS INTELIGENTES COM BASE EM MOLÉCULAS ORGÂNICAS PARA APLICAÇÕES EM DISPOSITIVOS ELETRO-ÓTICOS,SAVIO MOITA PINHEIRO,RODRIGO CRISTIANO,2016,Química,,PIBIC,
SÍNTESE E CARACTERIZAÇÃO DE CLS DISCÓTICOS COM UM GRUPO TERMINAL REATIVO PARA APLICAÇÕES EM DISPOSITIVOS ELETRO-ÓTICOS,DESENVOLVIMENTO DE MATERIAIS INTELIGENTES COM BASE EM MOLÉCULAS ORGÂNICAS PARA APLICAÇÕES EM DISPOSITIVOS ELETRO-ÓTICOS,SAVIO MOITA PINHEIRO,RODRIGO CRISTIANO,2016,Química,,PIBIC,
"SÍNTESE DE MATERIAIS FUNCIONAIS BASEADOS NA ESTRUTURA DE MOLÉCULAS ANISOTRÓPICAS CONTENDO O HETEROCICLO 1,2,4-OXADIAZOL","DESENVOLVIMENTO DE NOVOS MATERIAIS FUNCIONAIS ORGÂNICOS, INORGÂNICOS E HÍBRIDOS",YANE LISSET BARRETO VASQUEZ,RODRIGO CRISTIANO,2016,Química,,IC-PROCAD,
"PREPARAÇÃO DE ACILTIOSSEMICARBAZIDAS ACOPLADAS A UM ANEL 1,2,4-OXADIAZÓLICO ESPAÇADOS POR UM GRUPO ETILENO","SÍNTESE DE HÍBRIDOS DE 1,2,4-OXADIAZÓIS E ACILTIOSSEMICARBAZIDAS COM POTENCIAL FARMACOLÓGICO",RODRIGO CRISTIANO,SAVIO MOITA PINHEIRO,2016,Química,,PIBIC,
SENSOR ELETROQUÍMICO PARA DETERMINAÇÃO DO HERBICIDA N-(FOSFONOMETIL)GLICINA (GLIFOSATO) E SEU METABÓLITO ÁCIDO AMINOMETILFOSFÔNICO (AMPA),MÉTODOS ELETROANALÍTICOS PARA A DETERMINAÇÃO DE CONTAMINANTES EMERGENTES,MARIO CESAR UGULINO DE ARAUJO,SHERLAN GUIMARAES LEMOS,2016,Química,,PIBIC,
MÉTODO ELETROANALÍTICO PARA A DETERMINAÇÃO DA MINOCICLINA,ANÁLISE MULTIVARIADA DE DADOS ELETROQUÍMICOS,MARIO CESAR UGULINO DE ARAUJO,SHERLAN GUIMARAES LEMOS,2016,Química,,PIBIC,
ESTUDO COMPUTACIONAL DA POLARIDADE DA H2N-C6H4-NO UTILIZANDO MODELOS CONTÍNUOS DE SOLVATAÇÃO,"ESTUDO COMPUTACIONAL DA POLARIDADE DA R2N-C6H4-NO (R = H, CH3) UTILIZANDO MODELOS CONTÍNUOS DE SOLVATAÇÃO",WAGNER DE MENDONÇA FAUSTINO,SILMAR ANDRADE DO MONTE,2016,Química,,PIBIC,
ESTUDO COMPUTACIONAL DA POLARIDADE DA (CH3)2N-C6H4-NO UTILIZANDO MODELOS CONTÍNUOS DE SOLVATAÇÃO,"ESTUDO COMPUTACIONAL DA POLARIDADE DA R2N-C6H4-NO (R = H, CH3) UTILIZANDO MODELOS CONTÍNUOS DE SOLVATAÇÃO",WAGNER DE MENDONÇA FAUSTINO,SILMAR ANDRADE DO MONTE,2016,Química,,PIBIC,
ESTUDO DETALHADO DA INTERAÇÃO LN3+..O=C(NHR)RÂPOR ESPECTROSCOPIA ELETRÔNICA E VIBRACIONAL,TRANSFERÊNCIA DE ENERGIA E TRANSFERÊNCIA DE CARGA EM COMPLEXOS DE ÍONS LANTANÍDEOS,SILMAR ANDRADE DO MONTE,WAGNER DE MENDONÇA FAUSTINO,2016,Química,,PIBIC,
DA POSSIBILIDADE DA TRANSFERÊNCIA DE ENERGIA ENTRE ESTADOS 4F E ESTADOS DE TRANSFERÊNCIA DE PRÓTONS INTERMOLECULAR EM COMPLEXOS DE ÍONS LANTANÍDEOS,TRANSFERÊNCIA DE ENERGIA E TRANSFERÊNCIA DE CARGA EM COMPLEXOS DE ÍONS LANTANÍDEOS,VERLUCIA AMANDA MACHADO DE FREITAS,WAGNER DE MENDONÇA FAUSTINO,2016,Química,,PIVIC,
SOBRE O PAPEL DA TRANSFERÊNCIA DE ENERGIA INTERLIGANTE NAS PROPRIEDADES FOTOLUMINESCENTES DE CARBOXILATOS AROMÁTICOS DE ÍONS LANTANÍDEOS COM LIGANTES HETEROBIARIS,TRANSFERÊNCIA DE ENERGIA E TRANSFERÊNCIA DE CARGA EM COMPLEXOS DE ÍONS LANTANÍDEOS,VERLUCIA AMANDA MACHADO DE FREITAS,WAGNER DE MENDONÇA FAUSTINO,2016,Química,,PIVIC,
COMPLEXOS DO TIPO [LN(S2CN(CH2CH3)2)3-N(R(CO)CH(CO)RÂ??)NL] COMO CATALISADORES ÁCIDOS E SENSORES LUMINESCENTES,DESENVOLVIMENTO RACIONAL DE COMPLEXOS DE ÍONS LANTANÍDEOS COMO CATALISADORES MULTIFUNCIONAIS,SILMAR ANDRADE DO MONTE,WAGNER DE MENDONÇA FAUSTINO,2016,Química,,PIBIC,
DETERMINAÇÃO VOLTAMÉTRICA DE NAFTALENO USANDO ELETRODO DE DIAMANTE DOPADO COM BORO,"HIDROCARBONETOS POLICÍCLICOS AROMÁTICOS: METODOLOGIAS VOLTAMÉTRICAS  PARA SUA DETERMINAÇÃO EM MATRIZES AMBIENTAIS, BIOLÓGICAS E ALIMENTÍCIAS",JOEL SILVA DOS SANTOS,WILLIAME FARIAS RIBEIRO,2016,Química,,PIBIC,
"METODOLOGIA VOLTAMÉTRICA PARA A DETERMINAÇÃO SIMULTÂNEA DE BENZOAPIRENO, PIRENO E FLUORANTENO USANDO ELETRODO DE PASTA DE CARBONO MODIFICADO COM FTALOCIANINA DE ZINCO","HIDROCARBONETOS POLICÍCLICOS AROMÁTICOS: METODOLOGIAS VOLTAMÉTRICAS  PARA SUA DETERMINAÇÃO EM MATRIZES AMBIENTAIS, BIOLÓGICAS E ALIMENTÍCIAS",JOEL SILVA DOS SANTOS,WILLIAME FARIAS RIBEIRO,2016,Química,,PIBIC,
QUANTIFICAÇÃO DAS EMISSÕES DE CARBONO E ÁGUA MEDIANTE A TÉCNICA EDDY COVARIANCE,ESTUDO DAS EMISSÕES DE GASES DE EFEITO ESTUFA EM ÁREAS DE CAATINGA PRESERVADAS E DEGRADADAS,GUTTEMBERG DA SILVA SILVINO,FRANCISCO BORJA RUIZ REVERTER,2016,Geociências,,PIBIC,
ANÁLISE DA ILHA DE CALOR URBANA (ICU),ESTUDO DO CLIMA URBANO E SUA RELAÇÃO COM O USO E COBERTURA DO SOLO NA REGIÃO METROPOLITANA DE JOÃO PESSOA\PB,WILLIAME FARIAS RIBEIRO,JOEL SILVA DOS SANTOS,2016,Geociências,,PIBIC,
AVALIAÇÃO DO ÍNDICE DE CONFORTO TÉRMICO (IDT),ESTUDO DO CLIMA URBANO E SUA RELAÇÃO COM O USO E COBERTURA DO SOLO NA REGIÃO METROPOLITANA DE JOÃO PESSOA\PB,WILLIAME FARIAS RIBEIRO,JOEL SILVA DOS SANTOS,2016,Geociências,,PIBIC,
ANÁLISE DA QUALIDADE DOS DADOS TOPOGRÁFICOS DOS MODELOS DIGITAIS DE ELEVAÇÃO (MDE) PARA A ÁREA,"CARACTERIZAÇÃO E DINÂMICA DE AMBIENTES FLUVIAIS SEMIÁRIDOS COM ÊNFASE NOS TRECHOS ALUVIAIS - BACIA DO RIACHO JUCURUTU, MUNICÍPIO DE SÃO JOÃO DO TIGRE/PB",TIAGO DE CARVALHO PESSOA,JONAS OTAVIANO PRAÇA DE SOUZA,2016,Geociências,,PIVIC,
