"Plano:","Projeto:","Avaliador:","Orientador:","Vigência:","Área:","Subárea:","Programa:","Centro:"
"AVALIAÇÃO DA PRODUÇÃO DE CELULASES E XILANASES POR FUNGOS ISOLADOS DO SOLO DA INDÚSTRIA SUCROALCOOLEIRA USANDO RESÍDUOS DA PRODUÇÃO DE BANANA","PRODUÇÃO DE CELULASES E XILANASES POR FUNGOS ISOLADOS DO SOLO DA INDÚSTRIA SUCROALCOOLEIRA PELO CULTIVO SEMISSÓLIDO","MÉRCIA MELO DE ALMEIDA MOTA","SHARLINE FLORENTINO DE MELO SANTOS","2014","Engenharia Química","Processos Industriais de Engenharia Química","PIVIC",""
"AVALIAÇÃO DA PRODUÇÃO DE CELULASES E XILANASES POR FUNGOS ISOLADOS DO SOLO DA INDÚSTRIA SUCROALCOOLEIRA USANDO BAGAÇO DE CANA","PRODUÇÃO DE CELULASES E XILANASES POR FUNGOS ISOLADOS DO SOLO DA INDÚSTRIA SUCROALCOOLEIRA PELO CULTIVO SEMISSÓLIDO","MÉRCIA MELO DE ALMEIDA MOTA","SHARLINE FLORENTINO DE MELO SANTOS","2014","Engenharia Química","Processos Industriais de Engenharia Química","PIVIC",""
"AVALIAÇÃO DA GASTRONOMIA NO ÂMBITO DO DESENVOLVIMENTO TURÍSTICO E ECONÔMICO NA FESTA DO BODE-REI REALIZADA NA CIDADE DE CABACEIRAS-PB.","A GASTRONOMIA COMO PRODUTO TURÍSTICO NA CIDADE DE CABACEIRAS-PB","PATRICIA PINHEIRO FERNANDES VIEIRA","SELMA DOS PASSOS BRAGA","2014","Turismo","","PIVIC",""
"CARACTERIZAÇÃO FÍSICA, QUÍMICA E MINERALÓGICA DE UMA TOPOSSEQUÊNCIA DE SOLOS NA BACIA HIDROGRÁFICA DO CAMARÁ, ALAGOA NOVA-PB","PROJETO CAMARÁ","FLAVIO PEREIRA DE OLIVEIRA","ROSEILTON FERNANDES DOS SANTOS","2014","Agronomia","Ciência do Solo","PIVIC",""
"DESENVOLVIMENTO E RENDIMENTO DA CULTURA DA MANDIOCA SOB ADUBAÇÃO ORGÂNICA EM CONDIÇÃO DE SEQUEIRO","ENSAIOS DE ADUBAÇÃO ORGÂNICA E AVALIAÇÃO DA MACROFAUNA EDÁFICA NA MICRORREGIÃO DA MATA PARAIBANA","FLAVIO PEREIRA DE OLIVEIRA","ROSEILTON FERNANDES DOS SANTOS","2014","Agronomia","Ciência do Solo","PIVIC",""
"DOENÇA DE ALZHEIMER: REPRESENTAÇÕES SOCIAIS DE CUIDADORES","REPRESENTAÇÕES SOCIAIS DA DOENÇA DE ALZHEIMER EM IDOSOS SAUDÁVEIS E CUIDADORES","ORIANA DEYZE CORREIA PAIVA LEADEBAL","RONALDO BEZERRA DE QUEIROZ","2014","Enfermagem","Enfermagem de Saúde Pública","PIVIC",""
"DOENÇA DE ALZHEIMER: REPRESENTAÇÕES SOCIAIS DE IDOSOS","REPRESENTAÇÕES SOCIAIS DA DOENÇA DE ALZHEIMER EM IDOSOS SAUDÁVEIS E CUIDADORES","ORIANA DEYZE CORREIA PAIVA LEADEBAL","RONALDO BEZERRA DE QUEIROZ","2014","Enfermagem","Enfermagem de Saúde Pública","PIVIC",""
"ANÁLISE DOCUMENTAL DAS PRÁTICAS DE INCLUSÃO NAS ESCOLAS PÚBLICAS DO LITORAL NORTE DA PARAÍBA","TRANSTORNOS HIPERCINÉTICOS E COTIDIANO ESCOLAR: INVESTIGANDO PRÁTICAS DE INCLUSÃO","ANGELA MARIA DIAS FERNANDES","RENATA MONTEIRO GARCIA","2014","Psicologia","Psicologia do Ensino e da Aprendizagem","PIVIC",""
"MECANISMO DE SINALIZAÇÃO ENDOTELIAL ENVOLVIDO NA ATIVIDADE RELAXANTE DE DERIVADOS SINTÉTICOS DE ALCALÓIDES ISOQUINOLÍNICOS EM AORTA ISOLADA DE RATO","BIOPROSPECÇÃO DE PRODUTOS NATURAIS E SINTÉTICOS COM ATIVIDADE MODULADORA SOBRE CANAIS IÔNICOS EM MUSCULATURA LISA DE AORTA DE RATO","MARIA DO SOCORRO DE FRANÇA SILVA","RAFAEL DE ALMEIDA TRAVASSOS","2014","Farmacologia","Farmacologia Geral","PIVIC",""
"ANALISAR A INFLUENCIA DOS IMPACTOS AMBIENTAIS DAS VARIAVEIS CLIMATICAS NA ESTIMATIVA DA EVAPOTRANSPIRAÇÃO","AVALIAÇÃO DA INFLUÊNCIA CLIMATOLÓGICA SOBRE A PRODUTIVIDADE DO GIRASSOL IRRIGADO","FRANCISCO BORJA RUIZ REVERTER","PERICLES DE FARIAS BORGES","2014","Agronomia","Agrometeorologia","PIVIC",""
"PRÁTICAS DE CUIDADO ÀS PESSOAS VIVENDO COM HIV/AIDS","MODELOS E PRÁTICAS DE CUIDADO ÀS PESSOAS VIVENDO COM HIV/AIDS","RONALDO BEZERRA DE QUEIROZ","ORIANA DEYZE CORREIA PAIVA LEADEBAL","2014","Enfermagem","Enfermagem de Saúde Pública","PIVIC",""
"MODALIDADES TECNOASSISTENCIAIS E DE GESTÃO DO CUIDADO ÀS PESSOAS VIVENDO COM HIV/AIDS","MODELOS E PRÁTICAS DE CUIDADO ÀS PESSOAS VIVENDO COM HIV/AIDS","RONALDO BEZERRA DE QUEIROZ","ORIANA DEYZE CORREIA PAIVA LEADEBAL","2014","Enfermagem","Enfermagem de Saúde Pública","PIVIC",""
"MICROENXERTIA IN VITRO EM JABUTICABA (M. JABOTICABA X M. JABOTICABA )","MICROENXERTIA IN VITRO DE FRUTIFERAS TROPICAIS","DJAIL SANTOS","NUBIA PEREIRA DA COSTA","2014","Biologia Geral","","PIVIC",""
"MICROENXERTIA IN VITRO EM SPONDIAS","MICROENXERTIA IN VITRO DE FRUTIFERAS TROPICAIS","DJAIL SANTOS","NUBIA PEREIRA DA COSTA","2014","Biologia Geral","","PIVIC",""
"ALTERNATIVAS PARA O CULTIVO IN VITRO DE VIOLETA AFRICANA (SAINTPAULIA IONANTHA WENDL.)","CULTIVO IN VITRO DE VIOLETA AFRICANA (SAINTPAULIA IONANTHA WENDL.)","DJAIL SANTOS","NUBIA PEREIRA DA COSTA","2014","Biologia Geral","","PIVIC",""
"ESTUDO COMPARATIVO DOS EFEITOS VASCULARES INDUZIDOS POR TIMOL E CARVACROL EM ARTÉRIA CORONÁRIA DE PORCO","ESTUDO COMPARATIVO DOS EFEITOS VASCULARES INDUZIDOS POR TIMOL E CARVACROL EM ARTÉRIA CORONÁRIA DE PORCO","DIEGO NUNES GUEDES","NADJA DE AZEVEDO CORREIA","2014","Farmacologia","Farmacologia Geral","PIVIC",""
"IDENTIFICAÇÃO E ANÁLISE DE PONTOS POTENCIAIS PARA APLICAÇÃO DA INOVAÇÃO SOCIAL COM VISTAS NO DESENVOLVIMENTO DE PRODUTOS NA CIDADE DE RIO TINTO-PB","IDENTIFICAÇÃO E ANÁLISE DE PONTOS POTENCIAIS PARA APLICAÇÃO DA INOVAÇÃO SOCIAL COM VISTAS NO DESENVOLVIMENTO DE PRODUTOS NA CIDADE DE RIO TINTO-PB","","MARIVALDO WAGNER DE SOUSA SILVA","2014","Desenho Industrial","Desenho de Produto","PIVIC",""
"INVESTIGAÇÃO E ANÁLISE DA PROTOTIPAGEM RÁPIDA E DA MODELAGEM DIGITAL PARA O DESENVOLVIMENTO DE PRODUTOS SUSTENTAVEIS","INVESTIGAÇÃO E ANÁLISE DA PROTOTIPAGEM RAPIDA E DA MODELAGEM DIGITAL PARA O DESENVOLVIMENTO DE PRODUTOS SUSTENTÁVEIS","","MARIVALDO WAGNER DE SOUSA SILVA","2014","Desenho Industrial","Desenho de Produto","PIVIC",""
"ANÁLISE DA RUGOSIDADE SUPERFICIAL DE UMA RESINA NANO-HÍBRIDA APÓS AÇÃO DE APARELHO PROFILÁTICO","ANÁLISE DA RUGOSIDADE SUPERFICIAL DE UMA RESINA NANO-HÍBRIDA APÓS AÇÃO DE APARELHO PROFILÁTICO","CLAUDIA BATISTA MELO","MARIA GERMANA GALVAO CORREIA LIMA","2014","Odontologia","Clínica Odontológica","PIVIC",""
"QUALIDADE DE VIDA E SINTOMAS DE DEPRESSÃO EM IDOSOS ATENDIDOS NO SERVIÇO DE ATENÇÃO BÁSICA DE SAÚDE","QUALIDADE DE VIDA, CAPACIDADE FUNCIONAL E ESTADO DE SAÚDE DE IDOSOS ATENDIDOS NO SERVIÇO DE ATENÇÃO BÁSICA DE SAÚDE","JORDANA DE ALMEIDA NOGUEIRA","MARIA DE LOURDES DE FARIAS PONTES","2014","Enfermagem","Enfermagem de Saúde Pública","PIVIC",""
"QUALIDADE DE VIDA E ESTADO COGNITIVO DE IDOSOS ATENDIDOS NO SERVIO DE ATENO BSICA DE SADE","QUALIDADE DE VIDA, CAPACIDADE FUNCIONAL E ESTADO DE SAÚDE DE IDOSOS ATENDIDOS NO SERVIÇO DE ATENÇÃO BÁSICA DE SAÚDE","JORDANA DE ALMEIDA NOGUEIRA","MARIA DE LOURDES DE FARIAS PONTES","2014","Enfermagem","Enfermagem de Saúde Pública","PIVIC",""
"ANÁLISE DOS INSTRUMENTOS DE AVALIAÇÃO DA DOR E OS DISTÚRBIOS PSICOSSOCIAIS UTILIZADOS NA EP_UFPB","ANÁLISE DOS INSTRUMENTOS DE AVALIAÇÃO DA ESCOLA DE POSTURAS DA UFPB E DESENVOLVIMENTO DE NOVAS TECNOLOGIAS DIAGNÓSTICAS","ELIANE ARAUJO DE OLIVEIRA","MARIA CLAUDIA GATTO CARDIA","2014","Fisioterapia e Terapia Ocupacional","","PIVIC",""
"ANÁLISE DE METODOLOGIAS DE AVALIAÇÃO DA FLEXIBILIDADE DA COLUNA VERTEBRAL PROPOSTOS PARA CLIENTELA DA EP_UFPB.","ANÁLISE DOS INSTRUMENTOS DE AVALIAÇÃO DA ESCOLA DE POSTURAS DA UFPB E DESENVOLVIMENTO DE PROTOCOLO DE AVALIAÇÃO DA FLEXIBILIDADE DA COLUNA VERTEBRAL","ELIANE ARAUJO DE OLIVEIRA","MARIA CLAUDIA GATTO CARDIA","2014","Fisioterapia e Terapia Ocupacional","","PIVIC",""
"ANÁLISE DE METODOLOGIAS DE AVALIAÇÃO FOTOGRAMÉTRICA PROPOSTOS PARA AVALIAÇÃO DA POSTURA ESTÁTICA DA CLIENTELA DA EP_UFPB.","ANÁLISE DOS INSTRUMENTOS DE AVALIAÇÃO DA ESCOLA DE POSTURAS DA UFPB E DESENVOLVIMENTO DE TECNOLOGIAS FOTOGRAMÉTRICAS","ELIANE ARAUJO DE OLIVEIRA","MARIA CLAUDIA GATTO CARDIA","2014","Fisioterapia e Terapia Ocupacional","","PIVIC",""
"O ENFERMEIRO NA GESTÃO DA SAÚDE DA MULHER EM UNIDADES NA REDE BÁSICA DE ATENÇÃO À SAÚDE","GESTÃO DO SERVIÇO DE ENFERMAGEM NA REDE DE ATENÇÃO BÁSICA","NEUSA COLLET","MARIA BERNADETE DE SOUSA COSTA","2014","Enfermagem","Enfermagem de Saúde Pública","PIVIC",""
"AVALIAÇÃO DOS ACHADOS CLÍNICOS E ELETROCARDIOGRÁFICOS DOS PACIENTES COM HIPERTENSÃO ARTERIAL PULMONAR","AVALIAÇÃO DA CASUÍSTICA DE HIPERTENSÃO ARTERIAL PULMONAR SUBMETIDOS AO CATETERISMO NO SETOR DE HEMODINÂMICA DO HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY","HAROLDO DE LUCENA BEZERRA","MARCO ANTONIO DE VIVO BARROS","2014","Medicina","Clínica Médica","PIVIC",""
"AVALIAÇÃO DOS ACHADOS ECOCARDIOGRÁFICOS E HEMODINÂMICOS DOS PACIENTES COM HIPERTENSÃO ARTERIAL PULMONAR","AVALIAÇÃO DA CASUÍSTICA DE HIPERTENSÃO ARTERIAL PULMONAR SUBMETIDOS AO CATETERISMO NO SETOR DE HEMODINÂMICA DO HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY","HAROLDO DE LUCENA BEZERRA","MARCO ANTONIO DE VIVO BARROS","2014","Medicina","Clínica Médica","PIVIC",""
"AS PRÁTICAS EDUCATIVAS DO PATRONATO AGRÍCOLA VIDAL DE NEGREIROS EM BANANEIRAS/PB (1920/1930)","O RASTREAR DAS INSTITUIÇÕES EDUCATIVAS NO MUNICÍPIO DE BANANEIRAS/PB: UM OLHAR SOBRE O PATRONATO AGRÍCOLA VIDAL DE NEGREIROS","NILVANIA DOS SANTOS SILVA","LUCIENE CHAVES DE AQUINO","2014","Educação","Fundamentos da Educação","PIVIC",""
"CORRELAÇÃO DO PADRÃO MORFOLÓGICO DA PIGMENTAÇÃO DAS FISSURAS COM A SEVERIDADE DA LESÃO DE CÁRIE.","DETECÇÃO DA LESÃO CARIOSA NA SUPERFÍCIE OCLUSAL DE MOLARES E PRÉ-MOLARES PERMANENTES COM FISSURA PIGMENTADA.","CLAUDIA BATISTA MELO","LUCIANE QUEIROZ MOTA DE LIMA","2014","Odontologia","Clínica Odontológica","PIVIC",""
"OS CASARÕES ASSOMBRADOS DO RECIFE VELHO E A TRADIÇÃO DA LITERATURA FANTÁSTICA","NARRATIVAS FANTÁSTICAS: ENTRE A TRADIÇÃO E A MODERNIDADE","LUCIANA ELEONORA DE FREITAS CALADO DEPLAGNE","LUCIANE ALVES SANTOS","2014","Letras","Teoria Literária","PIVIC",""
"PERFIL DAS HABILIDADES AUDITIVAS DE CRIANÇAS COM DEFICIÊNCIA AUDITIVA QUE FREQUENTAM UM SERVIÇO DE REABILITAÇÃO FONOAUDIOLÓGICA DA CIDADE DE JOÃO PESSOA-PB: UMA PROPOSTA DE MONITORAMENTO DO DESENVOLVIMENTO AUDITIVO.","PERFIL DAS HABILIDADES AUDITIVAS DE CRIANÇAS E ADOLESCENTES COM DEFICIÊNCIA AUDITIVA QUE FREQUENTAM SERVIÇOS DE REABILITAÇÃO FONOAUDIOLÓGICA DA CIDADE DE JOÃO PESSOA-PB: UMA PROPOSTA DE MONITORAMENTO DO DESENVOLVIMENTO AUDITIVO.","RICARDO DIAS DE CASTRO","LUCIANA PIMENTEL FERNANDES DE MELO","2014","Fonoaudiologia","","PIVIC",""
"PERFIL DAS HABILIDADES AUDITIVAS DE ADOLESCENTES COM DEFICIÊNCIA AUDITIVA QUE FREQUENTAM UM SERVIÇO DE REABILITAÇÃO FONOAUDIOLÓGICA DA CIDADE DE JOÃO PESSOA-PB: UMA PROPOSTA DE MONITORAMENTO DO DESENVOLVIMENTO AUDITIVO.","PERFIL DAS HABILIDADES AUDITIVAS DE CRIANÇAS E ADOLESCENTES COM DEFICIÊNCIA AUDITIVA QUE FREQUENTAM SERVIÇOS DE REABILITAÇÃO FONOAUDIOLÓGICA DA CIDADE DE JOÃO PESSOA-PB: UMA PROPOSTA DE MONITORAMENTO DO DESENVOLVIMENTO AUDITIVO.","RICARDO DIAS DE CASTRO","LUCIANA PIMENTEL FERNANDES DE MELO","2014","Fonoaudiologia","","PIVIC",""
"PADRÕES DE DISTRIBUIÇÃO ESPACIAL DE ESPÉCIES COM DIFERENTES SÍNDROMES DE DISPERSÃO","PADRÕES ESPACIAIS E ECOLOGIA REPRODUTIVA DE PLANTAS EM UMA COMUNIDADE DE BREJO DE ALTITUDE","LUCIANA GOMES BARBOSA","LENYNEVES DUARTE ALVINO DE ARAUJO","2014","Ecologia","Ecologia de Ecossistemas","PIVIC",""
"FENOLOGIA E BIOLOGIA REPRODUTIVA DE PSYCHOTRIA HOFFMANNSEGGIANA (SCHULT.) MÜLL. ARG.","PADRÕES ESPACIAIS E ECOLOGIA REPRODUTIVA DE PLANTAS EM UMA COMUNIDADE DE BREJO DE ALTITUDE","LUCIANA GOMES BARBOSA","LENYNEVES DUARTE ALVINO DE ARAUJO","2014","Ecologia","Ecologia de Ecossistemas","PIVIC",""
"ESTUDO COMPARATIVO DAS INTERVENÇÕES DE ENFERMAGEM PARA O DIÁGNÓSTICO DE RISCO PARA A INTEGRALIDADE DA PELE PREJUDICADA ENTRE OS DISCENTES DE ENFERMAGEM E NIC","INTERVENÇÕES DE ENFERMAGEM PARA O DIAGNÓSTICO DE RISCO PARA A INTEGRIDADE DA PELE PREJUDICADA","MARIA EMILIA LIMEIRA LOPES","LENILMA BENTO DE ARAUJO MENESES","2014","Enfermagem","Enfermagem Médico-Cirúrgica","PIVIC",""
"ASSÉDIO MORAL NO ÂMBITO DAS RELAÇÕES ENTRE DOCENTES E DISCENTES","ASSÉDIO MORAL NO ÂMBITO ACADÊMICO","MARIA ELIANE MOREIRA FREIRE","LEILA DE CASSIA TAVARES DA FONSECA","2014","Enfermagem","","PIVIC",""
"A FORMAÇÃO LEITORA NO ENSINO MÉDIO: O QUE PRECONIZAM OS PCNEM E O QUE PROPÕEM AS ESCOLAS E LIVROS DIDÁTICOS","FORMAÇÃO LEITORA NO ENSINO MÉDIO: ENTRE DISCURSOS E PRÁTICAS","MARLUCE PEREIRA DA SILVA","LAURENIA SOUTO SALES","2014","Lingüística","Lingüística Aplicada","PIVIC",""
"MEDIAÇÃO JUDICIAL FAMILIAR NO FÓRUM CÍVEL DES. MÁRIO MOACYR PORTO: ANÁLISE TEÓRICO-PRÁTICA DO MÉTODO AUTOCOMPOSITIVO","MEDIAÇÃO JUDICIAL COMO MÉTODO RESTAURATIVO DE RELAÇÕES EM CONFLITO","EDUARDO FERNANDES DE ARAUJO","JULIANA TOLEDO A. ROCHA","2014","Direito","Direito Privado","PIVIC",""
"INVESTIGAÇÃO DE RECURSOS TÉCNICOS E ESTRATÉGIAS POÉTICAS NA VÍDEO-MÚSICA INTERATIVA","CRIAÇÃO MUSICAL E SONOLOGIA: ESTUDO TÉCNICO, PRÁTICO E TEÓRICO DO ARTESANATO SONORO-MUSICAL DA ATUALIDADE","GUILHERME BARBOSA SCHULZE","JOSÉ HENRIQUE PADOVANI VELLOSO","2014","Artes","Música","PIVIC",""
"PROCESSO DE AUDITORIA EM ENFERMAGEM EM INSTITUIÇÕES PUBLICAS E PRIVADAS NO MUNICÍPIO DE JOÃO PESSOA: MÉTODOS E FINALIDADES","MÉTODOS, FINALIDADES, INDICADORES, CONCEPÇÕES E EXPECTATIVAS DO PROCESSO DE AUDITORIA EM ENFERMAGEM NO MUNICÍPIO DE JOÃO PESSOA - PB","MARIA BERNADETE DE SOUSA COSTA","JOSE DA PAZ OLIVEIRA ALVARENGA","2014","Enfermagem","Enfermagem de Saúde Pública","PIVIC",""
"ANÁLISE DO PROCESSO DE AUDITORIA DESENVOLVIDO PELOS SERVIÇOS DE REGULAÇÃO EM SAÚDE DO MUNICÍPIO DE JOÃO PESSOA E DO ESTADO DA PARAÍBA","MÉTODOS, FINALIDADES, INDICADORES, CONCEPÇÕES E EXPECTATIVAS DO PROCESSO DE AUDITORIA EM ENFERMAGEM NO MUNICÍPIO DE JOÃO PESSOA - PB","MARIA BERNADETE DE SOUSA COSTA","JOSE DA PAZ OLIVEIRA ALVARENGA","2014","Enfermagem","Enfermagem de Saúde Pública","PIVIC",""
"PROCESSO DE AUDITORIA EM ENFERMAGEM NAS INSTITUIÇÕES HOSPITALARES E OPERADORAS DE PLANOS DE SAÚDE DO MUNICÍPIO DE JOÃO PESSOA - PB","MÉTODOS, FINALIDADES, INDICADORES, CONCEPÇÕES E EXPECTATIVAS DO PROCESSO DE AUDITORIA EM ENFERMAGEM NO MUNICÍPIO DE JOÃO PESSOA - PB","MARIA BERNADETE DE SOUSA COSTA","JOSE DA PAZ OLIVEIRA ALVARENGA","2014","Enfermagem","Enfermagem de Saúde Pública","PIVIC",""
"REVISÃO SOBRE ESTUDOS DE AUDITORIA EM ENFERMAGEM DOS ÚLTIMOS CINCO ANOS, PUBLICADOS EM PERIÓDICOS NACIONAIS","PROCESSO DE AUDITORIA EM ENFERMAGEM: UMA REVISÃO INTEGRATIVA DA LITERATURA","MARIA BERNADETE DE SOUSA COSTA","JOSE DA PAZ OLIVEIRA ALVARENGA","2014","Enfermagem","Enfermagem de Saúde Pública","PIVIC",""
"TECNOLOGIA EM SAÚDE PARA PROMOÇÃO DO ALEITAMENTO MATERNO:A IMPORTÂNCIA DA AMAMENTAÇÃO DE RECÉM-NASCIDOS INTERNADOS EM UNIDADE DE TERAPIA INTENSIVA NEONATAL","ALEITAMENTO MATERNO EM RECÉM-NASCIDOS INTERNADOS EM UTI NEONATAL DE UM HOSPITAL UNIVERSITÁRIO","JOELMA RODRIGUES DE SOUZA","JORIA VIANA GUERREIRO","2014","Saúde Coletiva","Epidemiologia","PIVIC",""
"ANLISE ESTATSTICA DO RASTREAMENTO DO CNCER DO COLO DO ÚTERO NO BRASIL","ESTRATÉGIA DO RASTREAMENTO DO CÂNCER DO COLO DO ÚTERO NO BRASIL E NA PARAÍBA","IAPONIRA CORTEZ COSTA DE OLIVEIRA","JORIA VIANA GUERREIRO","2014","Medicina","","PIVIC",""
"AVALIAÇÃO DAS ALTERAÇÕES OFTALMOLÓGICAS EM CRIANÇAS DE 5 A 10 ANOS DE ESCOLAS PÚBLICAS DE JOÃO PESSOA - PB","ATENDIMENTO OFTALMOLÓGICO A CRIANÇAS DE ESCOLAS PÚBLICAS DE JOÃO PESSOA - PB","NATANAEL ANTONIO DOS SANTOS","JANA LUIZA TOSCANO MENDES DE OLIVEIRA","2014","Saúde Coletiva","Saúde Publica","PIVIC",""
"TESTE DE CRISTALIZAÇÃO DO FILME LACRIMAL EM CÃES COM CERATOCONJUNTIVITE SECA, ANTES E APÓS O TRATAMANTO COM TACROLIMUS TÓPICO A 0,03%","PADRONIZAÇÃO DO TESTE DE CRISTALIZAÇÃO DO FILME LACRIMAL EM CÃES NORMAIS E EM CÃES COM CERATOCONJUNTIVITE SECA","RICARDO ROMAO GUERRA","IVIA CARMEM TALIERI","2014","Medicina Veterinária","Clínica e Cirurgia Animal","PIVIC",""
"IMPORTÂNCIA DAS CASAS DE APOIO NO ENFRENTAMENTO DO CÂNCER INFANTO-JUVENIL","REDE, APOIO SOCIAL E CUIDADO EM SAÚDE NA CONDIÇÃO CRÔNICA NA INFÂNCIA","FRANCILEIDE DE ARAUJO RODRIGUES","ISABELLE PIMENTEL GOMES","2014","Enfermagem","Enfermagem Pediátrica","PIVIC",""
"DESENVOLVIMENTO E CARACTERIZAÇÃO MICROBIOLÓGICA, FÍSICO-QUÍMICA E SENSORIAL DE ALMÔNDEGAS CAPRINAS COM REDUZIDO TEOR DE SÓDIO.","APROVEITANDO A VOCAÇÃO REGIONAL NO DESENVOLVIMENTO DE ALIMENTOS MAIS SAUDÁVEIS: USO DE CARNE DE CAPRINOS DE DESCARTE PARA PRODUÇÃO DE DERIVADOS COM REDUZIDO TEOR DE SÓDIO","ISMAEL IVAN ROCKENBACH","INGRID CONCEIÇÃO DANTAS GUERRA","2014","Ciência e Tecnologia de Alimentos","Tecnologia de Alimentos","PIVIC",""
"DESENVOLVIMENTO E CARACTERIZAÇÃO MICROBIOLÓGICA, FÍSICO-QUÍMICA E SENSORIAL DE HAMBÚRGUER CAPRINO COM REDUZIDO TEOR DE SÓDIO.","APROVEITANDO A VOCAÇÃO REGIONAL NO DESENVOLVIMENTO DE ALIMENTOS MAIS SAUDÁVEIS: USO DE CARNE DE CAPRINOS DE DESCARTE PARA PRODUÇÃO DE DERIVADOS COM REDUZIDO TEOR DE SÓDIO","ISMAEL IVAN ROCKENBACH","INGRID CONCEIÇÃO DANTAS GUERRA","2014","Ciência e Tecnologia de Alimentos","Tecnologia de Alimentos","PIVIC",""
"LEVANTAMENTO E ANÁLISE DOS EIAS/RIMAS ENTRE OS ANOS DE 2007 E 2013","A ABORDAGEM DA GEOMORFOLOGIA NOS ESTUDOS DE IMPACTO AMBIENTAL (EIAS) E RELATÓRIOS DE IMPACTO AMBIENTAL (RIMAS) NO ESTADO DA PARAÍBA","LINCOLN ELOI DE ARAUJO","HENRIQUE ELIAS PESSOA GUTIERRES","2014","Geociências","Geografia Física","PIVIC",""
"ANÁLISE DA CONSULTA OFTALMOLÓGICA APÓS TESTE DO OLHINHO ALTERADO EM RECÉM-NASCIDOS DO HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY","IMPLICAÇÕES DO TESTE DO OLHINHO EM RECÉM-NASCIDOS: ESTUDO DESCRITIVO EM HOSPITAL UNIVERSITÁRIO DO NORDESTE BRASILEIRO","GILKA PAIVA OLIVEIRA COSTA","HAROLDO DE LUCENA BEZERRA","2014","Medicina","Saúde Materno-Infantil","PIVIC",""
"PERFIL DAS MÃES E ANTECEDENTES NEONATAIS DOS RECÉM-NASCIDOS COM TESTE DO OLHINHO ALTERADO DA MATERNIDADE DO HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY","IMPLICAÇÕES DO TESTE DO OLHINHO EM RECÉM-NASCIDOS: ESTUDO DESCRITIVO EM HOSPITAL UNIVERSITÁRIO DO NORDESTE BRASILEIRO","MARCO ANTONIO DE VIVO BARROS","HAROLDO DE LUCENA BEZERRA","2014","Medicina","Clínica Médica","PIVIC",""
"INCIDÊNCIA DAS COMPLICAÇÕES NO PÓS-OPERATÓRIO IMEDIATO DE BLEFAROPLASTIA","ANÁLISE DAS COMPLICAÇÕES DE BLEFAROPLASTIA","GILKA PAIVA OLIVEIRA COSTA","HAROLDO DE LUCENA BEZERRA","2014","Medicina","Cirurgia","PIVIC",""
"ANALISAR AS INDICAÇÕES DE TRATAMENTO DE ACORDO COM AS COMPLICAÇÕES ENCONTRADAS NO PÓS-OPERATÓRIO IMEDIATO DE BLEFAROPLASTIA.","ANÁLISE DAS COMPLICAÇÕES DE BLEFAROPLASTIA","GILKA PAIVA OLIVEIRA COSTA","HAROLDO DE LUCENA BEZERRA","2014","Medicina","Cirurgia","PIVIC",""
"OBTENÇÃO DE FORMULAÇÃO BÁSICA DE BEBIDA LÁCTEA FUNCIONAL EMPREGANDO SORO DE QUEIJO DE CABRA PROBIÓTICO COMO INGREDIENTE","OTIMIZAÇÃO DA ELABORAÇÃO DE BEBIDA LÁCTEA COM POTENCIAL SIMBIÓTICO EMPREGANDO LEITE E SORO DE QUEIJO DE CABRA, GALACTOOLIGOSSACARÍDEO (GOS) E LACTOBACILLUS CASEI ATRAVÉS DA METODOLOGIA DA SUPERFÍCIE DE RESPOSTA","ISMAEL IVAN ROCKENBACH","HAISSA ROBERTA CARDARELLI","2014","Ciência e Tecnologia de Alimentos","Tecnologia de Alimentos","PIVIC",""
"LEVANTAMENTO DE INFESTAÇÃO POR CARRAPATOS (ACARI: IXODIDAE) EM RESERVAS DE MATA ATLÂNTICA NA REGIÃO PERIURBANA DO MUNICÍPIO DE JOÃO PESSOA - PB","LEVANTAMENTO DE INFESTAÇÃO POR CARRAPATOS (ACARI: IXODIDAE) EM RESERVAS DE MATA ATLÂNTICA NO NORDESTE DO BRASIL.","MARILIA GABRIELA DOS SANTOS CAVALCANTI","GLÁUCIA MARQUES FREITAS RIBEIRO","2014","Parasitologia","Entomologia e Malacologia de Parasitos e Vetores","PIVIC",""
"PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM MNTB (MICOBACTÉRIAS NÃO TUBERCULOSE) EM UM HOSPITAL DE REFERÊNCIA","MNTB (MICOBACTÉRIAS NÃO TUBERCULOSE): ESTUDO DA EPIDEMIOLOGIA E DIAGNÓSTICO DIFERENCIAL EM HOSPITAL DE REFERENCIA","RICARDO DE SOUSA SOARES","GEORGIA FREIRE PAIVA WINKELER","2014","Saúde Coletiva","Saúde Publica","PIVIC",""
