"Plano:","Projeto:","Avaliador:","Orientador:","Vigência:","Área:","Subárea:","Programa:","Centro:"
"LEVANTAMENTO DA UTILIZAÇÃO DO MÉTODO DAS UNIDADES DE ESFORÇO DE PRODUÇÃO (UEPS) PARA A GESTÃO DA PRODUÇÃO","Levantamento da Utilização do Método das Unidades de Esforço de Produção (UEPs) para a Gestão da Produção","JACIARA GOMES RAPOSO","FABIO WALTER","2015","Administração","Administração de Empresas","PIBIC-EM",""
"ATIVIDADE MICROBIOLÓGICA DA LECTINA EXTRAÍDA DE SEMENTES DE STERCULIA FOETIDA EM CEPAS DE SALMONELLA SSP. E LISTERIA MONOCYTOGENES","INVESTIGAÇÃO DE LECTINAS EXTRAÍDAS DA FLORA BRASILEIRA: ISOLAMENTO, PURIFICAÇÃO E ABORDAGEM NA ATIVIDADE ANTIMICROBIANO E BIOTECNOLÓGICA","MAYARA KARLA DOS SANTOS NUNUES","JUSCELIO DONIZETE CARDOSO","2015","Bioquímica","","PIBIC-EM",""
"INVENTÁRIO DE SATISFAÇÃO DAS NECESSIDADES BÁSICAS: EVIDÊNCIA DE VALIDADE E PRECISÃO","INVENTÁRIO DE SATISFAÇÃO DAS NECESSIDADES BÁSICAS: EVIDÊNCIA DE VALIDADE E PRECISÃO","ANDREZA SILENE SILVA FERREIRA","VALDINEY VELOSO GOUVEIA","2015","Psicologia","Fundamentos e Medidas da Psicologia","PIBIC-EM",""
"O IMPACTO DOS JOGOS VIRTUAIS EM COMPORTAMENTOS PRÓ E ANTISSOCIAIS","O IMPACTO DOS JOGOS VIRTUAIS EM COMPORTAMENTOS PRÓ E ANTISSOCIAIS","JAYANA RAMALHO VENTURA","VALDINEY VELOSO GOUVEIA","2015","Psicologia","Psicologia Social","PIBIC-EM",""
"RECIPROCIDADE E SALIÊNCIA DE MORTALIDADE: UMA INTERFACE COM OS VALORES HUMANOS","RECIPROCIDADE E SALIÊNCIA DE MORTALIDADE: UMA INTERFACE COM OS VALORES HUMANOS","JAYANA RAMALHO VENTURA","VALDINEY VELOSO GOUVEIA","2015","Psicologia","Psicologia Social","PIBIC-EM",""
"VALORES HUMANOS E TEORIA DO GERENCIAMENTO DO TERROR: IMPLICAÇÕES SOBRE O DESEMPENHO DE COMPORTAMENTOS PRÓ-SOCIAIS","VALORES HUMANOS E TEORIA DO GERENCIAMENTO DO TERROR: IMPLICAÇÕES SOBRE O DESEMPENHO DE COMPORTAMENTOS PRÓ-SOCIAIS","JAYANA RAMALHO VENTURA","VALDINEY VELOSO GOUVEIA","2015","Psicologia","Psicologia Social","PIBIC-EM",""
"CONTRIBUIÇÃO DAS LEGISLAÇÕES MUNICIPAIS PARA A SUSTENTABILIDADE DA DRENAGEM URBANA","ABORDAGENS INOVADORAS EM SISTEMAS DE DRENAGEM URBANA","CLAUDIA COUTINHO NOBREGA","ADRIANO ROLIM DA PAZ","2015","Engenharia Sanitária","Saneamento Ambiental","PIBIC-EM",""
"ESTUDO COMPARATIVO E PREVENÇÃO DE DIFERENTES TIPOS DE INTOXICAÇÕES NO MUNICÍPIO DE JOÃO PESSOA","ANÁLISE DOS ACIDENTES TÓXICOS NO MUNICÍPIO DE JOÃO PESSOA","MAYARA KARLA DOS SANTOS NUNUES","CLAYTON ZAMBELI OLIVEIRA","2015","Bioquímica","Química de Macromoléculas","PIBIC-EM",""
"UMA LEITURA PRAGMÁTICA DOS ENUNCIADOS","UMA LEITURA DA LINGUAGEM DOS ENUNCIADOS EM CHARGES DE REGIS SOARES","VALDENICE PEREIRA DE LIMA","SANDRA HELENA GURGEL DANTAS DE MEDEIROS","2015","Lingüística","Lingüística Aplicada","PIBIC-EM",""
"CARACTERIZAÇÃO DO CICLO CELULAR EM CÉLULAS MERISTEMÁTICAS RADICULARES DE ALLIUM CEPA L. DO BULBO GRANDE","ESTUDO CITOGENÉTICO EM HORTALIÇAS","MIKAELLY BATISTA DA SILVA","ADNA CRISTINA BARBOSA DE SOUSA","2015","Genética","Genética Vegetal","PIBIC-EM",""
"ATIVIDADE ENZIMÁTICA E CARACTERIZAÇÃO CITOMORFOLÓGICA DE UM ISOLADO DE BEAUVERIA BASSIANA (BALS.) VUILLEMIN IN VITRO","SELEÇÃO DE FUNGOS ISOLADOS DE UM SISTEMA AGROFLORESTAL, PARA USO NO CONTROLE BIOLÓGICO DE INSETOS-PRAGA NA AGRICULTURA E NA PECUÁRIA DO NORDESTE BRASILEIRO","FABIOLA DA CRUZ NUNES","ADNA CRISTINA BARBOSA DE SOUSA","2015","Microbiologia Aplicada","Microbiologia Industrial e de Fermentação","PIBIC-EM",""
"CLÁSSICOS DA LITERATURA: ENTRE O VERBAL E O ICONOGRÁFICO","LITERATURA E QUADRINHOS: CONFLUÊNCIAS SEMIÓTICAS","AGUIMARIO PIMENTEL SILVA","HERMANO DE FRANCA RODRIGUES","2015","Letras","Literatura Brasileira","PIBIC-EM",""
"LITERATURA INFANTO-JUVENIL: LIMITES DO TOLERÁVEL","DIÁLOGOS DA CULTURA: CÓDIGOS DA VIOLÊNCIA NA LITERATURA OCIDENTAL","AGUIMARIO PIMENTEL SILVA","HERMANO DE FRANCA RODRIGUES","2015","Letras","Literatura Brasileira","PIBIC-EM",""
"NOS TEMPOS DA CANÇÃO: INFÂNCIA, GÊNERO E VIOLÊNCIA","PRESENÇAS DO OUTRO: LITERATURA, CULTURA E SUBJETIVIDADE","AGUIMARIO PIMENTEL SILVA","HERMANO DE FRANCA RODRIGUES","2015","Letras","Literatura Brasileira","PIBIC-EM",""
"OBTENÇÃO DE NANOPARTÍCULAS POR DIFERENTES TÉCNICAS DE PROCESSAMENTO DE MATERIAIS","SUPERFÍCIES SELETIVAS ABSORVEDORAS APLICADAS A COLETORES SOLARES PARA OPERAÇÃO EM MÉDIAS E ALTAS TEMPERATURAS","KELLY CRISTIANE GOMES DA SILVA","JOSÉ FELIX DA SILVA NETO","2015","Engenharia de Materiais e Metalúrgica","Materiais não Metálicos","PIBIC-EM",""
"CONFECÇÃO E TESTES DE AMOSTRADORES PASSIVOS PARA ANÁLISE DE NOX NA ATMOSFERA","MAPEAMENTO DA QUALIDADE DO AR DA  CIDADE  DE JOÃO PESSO","EMMELY OLIVEIRA DA TRINDADE","MARCIA HELENA PONTIERI","2015","Química","","PIBIC-EM",""
"A DESCOBERTA DE ASPECTOS SOCIOCULTURAIS ATRAVÉS DO TEXTO LITERÁRIO","O ENSINO DE LÍNGUAS ESTRANGEIRAS E O USO DE DOCUMENTOS AUTÊNTICOS","VALNIKSON VIANA DE OLIVEIRA","KARINA CHIANCA VENANCIO","2015","Letras","Línguas Estrangeiras Modernas","PIBIC-EM",""
"OS ASPECTOS VERBAIS, NÃO-VERBAIS E PARA-VERBAIS E O ATO DA FALA","A INTERCULTURALIDADE NA ORALIDADE","VALDENICE PEREIRA DE LIMA","ROSALINA MARIA SALES CHIANCA","2015","Lingüística","Lingüística Aplicada","PIBIC-EM",""
"TESTES REOLGICOS E DE VOLUME DE FILTRADO EM FLUIDOS DE PERFURAO DE PETRLEO","DETERMINAÇÃO DE ALGUNS PARÂMETROS FÍSICOS DE UM FLUIDO DE PERFURAÇÃO DE PETRÓLEO","GENARO ZENAIDE CLERICUZI","FABIOLA DIAS DA SILVA CURBELO","2015","Engenharia Química","Tecnologia Química","PIBIC-EM",""
"CADEIRANTES NAS ESCOLAS PÚBLICAS EM JOÃO PESSOA - PB","CADEIRANTES: ACESSIBILIDADE DAS PESSOAS COM DEFICIÊNCIA FÍSICA","HUGO BELARMINO DE MORAIS","ROBSON ANTAO DE MEDEIROS","2015","Direito","Direitos Especiais","PIBIC-EM",""
"UM ESTUDO DA EFICIÊNCIA PRODUTIVA DE 5 DEPARTAMENTOS DE ESTATÍSTICA DE UNIVERSIDADES DA REGIÃO NORDESTE DO BRASIL UTILIZANDO O MÉTODO DE ANÁLISE ENVOLTÓRIA DE DADOS (DEA)","UMA PROPOSTA DE AVALIAÇÃO DA EFICIÊNCIA PRODUTIVA DE 5 DEPARTAMENTOS DE ESTATÍSTICA DE UNIVERSIDADES DA REGIÃO NORDESTE DO BRASIL UTILIZANDO O MÉTODO DE ANÁLISE ENVOLTÓRIA DE DADOS (DEA)","LUIZ MEDEIROS DE ARAUJO LIMA FILHO","ANA FLAVIA UZEDA DOS SANTOS MACAMBIRA","2015","Probabilidade e Estatística","Estatística","PIVIC",""
"UMA ANÁLISE COMPARATIVA DE ONTOLOGIAS NO DOMÍNIO DA SAÚDE COM ÊNFASE EM NEFROLOGIA","INTELIGÊNCIA ARTIFICIAL E INFORMÁTICA EM SAÚDE","ELINE RAQUEL DE MACEDO","NATASHA CORREIA QUEIROZ LINO","2015","Ciência da Computação","Metodologia e Técnicas da Computação","PIVIC",""
"O MODELO DE INFLAÇÃO POR UM CAMPO ESCALAR","EXTENSÕES DE GAUGE DO MODELO PADRÃO ELETROFRACO, SUPERSIMETRIA E A MATÉRIA ESCURA NO UNIVERSO","SAMUEL VALENTIM AFONSO","PAULO SERGIO RODRIGUES DA SILVA","2015","Física","Física das Partículas Elementares e Campos","PIVIC",""
"ESTUDOS QUIMIOTAXONÔMICOS DE ASTERACEAE UTILIZANDO DESCRITORES MOLECULARES E SESQUITERPENOS LACTONIZADOS","DESENVOLVIMENTO DE SISTEMA DE GERENCIAMENTO DE BANCO DE DADOS DE METABÓLITOS SECUNDÁRIOS PARA ESTUDOS QUIMIOTAXONÔMICOS","GERD BRUNO DA ROCHA","MARCUS TULLIUS SCOTTI","2015","Química","Química Orgânica","PIVIC",""
"ESTUDOS QUIMIOTAXONÔMICOS DE MENISPERMACEAE UTILIZANDO DESCRITORES MOLECULARES","DESENVOLVIMENTO DE SISTEMA DE GERENCIAMENTO DE BANCO DE DADOS DE METABÓLITOS SECUNDÁRIOS PARA ESTUDOS QUIMIOTAXONÔMICOS","GERD BRUNO DA ROCHA","MARCUS TULLIUS SCOTTI","2015","Química","Química Orgânica","PIVIC",""
"ESTUDOS QUIMIOTAXONÔMICOS DE ANNONACEAE UTILIZANDO DESCRITORES MOLECULARES","DESENVOLVIMENTO DE SISTEMA DE GERENCIAMENTO DE BANCO DE DADOS DE METABÓLITOS SECUNDÁRIOS PARA ESTUDOS QUIMIOTAXONÔMICOS","GERD BRUNO DA ROCHA","MARCUS TULLIUS SCOTTI","2015","Química","Química Orgânica","PIVIC",""
"PREPARAÇÃO DE DERIVADOS DE 1,2,4-OXADIAZÓIS PRECURSORES DE ACILTIOSSEMICARBAZIDAS POTENCIALMENTE BIOATIVAS","SÍNTESE DE COMPOSTOS HETEROCÍCLICOS COM POTENCIAL FARMACOLÓGICO","LUÍS HUMBERTO DE OLIVEIRA","SAVIO MOITA PINHEIRO","2015","Química","Química Orgânica","PIVIC",""
"SÍNTESE E ESTUDO DAS PROPRIEDADES FOTOFÍSICAS DE NOVOS COMPLEXOS MISTOS DE B-DICETONATOS E HETEROCÍCLICOS MESOIÔNICOS","TRANSFERÊNCIA DE ENERGIA E TRANSFERÊNCIA DE CARGA EM COMPLEXOS DE ÍONS LANTANÍDEOS","GRAYCYELLE RODRIGUES DA SILVA CAVALCANTI","WAGNER DE MENDONÇA FAUSTINO","2015","Química","Físico-Química","PIVIC",""
"SÍNTESE E ESTUDO DAS PROPRIEDADES FOTOFÍSICAS DE ISÔMEROS DE COORDENAÇÃO DE COMPLEXOS DE ÍONS LANTANÍDEOS COM LIGANTES N-ACIL-FTALIMIDAS E 2-ACIL-INDANDIONATOS","TRANSFERÊNCIA DE ENERGIA E TRANSFERÊNCIA DE CARGA EM COMPLEXOS DE ÍONS LANTANÍDEOS","GRAYCYELLE RODRIGUES DA SILVA CAVALCANTI","WAGNER DE MENDONÇA FAUSTINO","2015","Química","Físico-Química","PIVIC",""
"UMA NOVA METODOLOGIA PARA A DETECÇÃO DE ANÁLISES QUÍMICAS, BASEADA EM FILMES DIGITAIS E CORRELAÇÃO DE PEARSON, USANDO UM ANALISADOR FLUXO-BATELADA E APLICADO A ANÁLISE DE DUREZA TOTAL E ALCALINIDADE EM ÁGUAS NATURAIS.","UMA NOVA METODOLOGIA PARA A DETECÇÃO DE ANÁLISES QUÍMICAS, BASEADA EM FILMES DIGITAIS E CORRELAÇÃO DE PEARSON, USANDO UM ANALISADOR FLUXO-BATELADA.","DENISE DE BRITO FRANÇA","RICARDO ALEXANDRE CAVALCANTI DE LIMA","2015","Química","Química Analítica","PIVIC",""
"LÍNGUA ELETRÔNICA VOLTAMÉTRICA PARA IDENTIFICAÇÃO DE CAFÉS ADULTERADOS","ANÁLISE MULTIVARIADA DE DADOS ELETROQUÍMICOS","LUÍS HUMBERTO DE OLIVEIRA","SHERLAN GUIMARAES LEMOS","2015","Química","Química Analítica","PIVIC",""
"LEVANTAMENTO E ANÁLISE DOS EIAS/RIMAS ENTRE OS ANOS DE 2005 E 2009","ANÁLISE DA ABORDAGEM DA GEOMORFOLOGIA NOS ESTUDOS DE IMPACTO AMBIENTAL (EIAS) E RELATÓRIOS DE IMPACTO AMBIENTAL (RIMAS) NO ESTADO DA PARAÍBA","ALEXANDRE DOS SANTOS SOUZA","HENRIQUE ELIAS PESSOA GUTIERRES","2015","Geociências","Geografia Física","PIVIC",""
"CARACTERIZAÇÃO MORFODINÂMICA DAS PRAIAS DE MIRAMAR E PONTA DE MATOS, MUNICÍPIO DE CABEDELO, PARAÍBA.","DINÂMICA COSTEIRA DO LITORAL DO MUNICÍPIO DE CABEDELO, PARAÍBA","LARISSA FERNANDES DE LAVOR","CHRISTIANNE MARIA MOURA REIS","2015","Geociências","Geografia Física","PIVIC",""
"COMPOSIÇÃO E DIVERSIDADE DE EQUINODERMOS ASSOCIADOS AO FITAL DE ALGAS DE DIFERENTES MORFOLOGIAS NO LITORAL DA PARAÍBA.","EVOLUÇÃO, CIÊNCIA E SOCIEDADE: TEORIA EVOLUTIVA, FILOGENIA DOS METAZOA, E BIODIVERSIDADE DOS INVERTEBRADOS NÃO-INSETOS DA AMÉRICA DO SUL","GLÁUCIA MARQUES FREITAS RIBEIRO","MARTIN LINDSEY CHRISTOFFERSEN","2015","Zoologia","Taxonomia dos Grupos Recentes","PIVIC",""
"CUSTO DE RESTAURAÇÃO FLORESTAL DO PARQUE CABO BRANCO, PB: DESAFIOS E OPORTUNIDADES PARA PAGAMENTOS POR SERVIÇOS AMBIENTAIS","DIAGNÓSTICO E VALORAÇÃO DE SERVIÇOS AMBIENTAIS DO ESTUÁRIO DO RIO PARAÍBA E ECOSSISTEMAS ASSOCIADOS","JOÃO EVERTHON DA SILVA RIBEIRO","BRÁULIO ALMEIDA SANTOS","2015","Ecologia","Ecologia Aplicada","PIVIC",""
"INVESTIGAÇÃO DA ATIVIDADE ESPASMOLÍTICA DA ALGA CAULERPA RACEMOSA (FORSSKAL) J. AGARDH (CAULERPACEAE)","INVESTIGAÇÃO DA ATIVIDADE ESPASMOLÍTICA DE PRODUTOS NATURAIS DOS GÊNEROS SOLANUM E CAULERPA","JEPHESSON ALEX FLORIANO DOS SANTOS","FABIANA DE ANDRADE CAVALCANTE","2015","Farmacologia","Farmacologia Geral","PIVIC",""
"AVALIAÇÃO DA PARTICIPAÇÃO DE CANAIS DE CÁLCIO NO MECANISMO DE AÇÃO RELAXANTE DE 1-(3-METOXI-4-HIDROXIFENIL)-7-METOXI-1,2,3,4,-TETRA-HIDROISOQUINOLINA EM MÚSCULO LISO AÓRTICO DE RATOS WISTAR","BIOPROSPECÇÃO DE PRODUTOS NATURAIS E SINTÉTICOS COM ATIVIDADE MODULADORA SOBRE CANAIS IÔNICOS EM MUSCULATURA LISA DE AORTA DE RATO","JOSÉ GUILHERME FERREIRA MARQUES GALVÃO","RAFAEL DE ALMEIDA TRAVASSOS","2015","Farmacologia","Farmacologia Cardiorenal","PIVIC",""
"AVALIAÇÃO DA PARTICIPAÇÃO DE CANAIS DE POTÁSSIO NO MECANISMO DE AÇÃO RELAXANTE DE 1-(3-METOXI-4-HIDROXIFENIL)-7-METOXI-1,2,3,4,-TETRA-HIDROISOQUINOLINA EM MÚSCULO LISO AÓRTICO DE RATOS WISTAR","BIOPROSPECÇÃO DE PRODUTOS NATURAIS E SINTÉTICOS COM ATIVIDADE MODULADORA SOBRE CANAIS IÔNICOS EM MUSCULATURA LISA DE AORTA DE RATO","JOSÉ GUILHERME FERREIRA MARQUES GALVÃO","RAFAEL DE ALMEIDA TRAVASSOS","2015","Farmacologia","Farmacologia Cardiorenal","PIVIC",""
"MECANISMO DE AO VASORRELAXANTE DO LEO ESSENCIAL DE LIPPIA MICROPHYLLA CHAM., TIMOL E CARVACROL EM ARTRIA PULMONAR DE RATO","BIOPROSPECÇÃO DE PRODUTOS NATURAIS OBTIDOS DE SOLANUM PALUDOSUM MORIC. E LIPPIA MICROPHYLLA CHAM. COM POTENCIAL ATIVIDADE VASORRELAXANTE EM CORPO CAVERNOSO E ARTÉRIA PULMONAR DE RATO","JOSÉ GUILHERME FERREIRA MARQUES GALVÃO","BAGNOLIA ARAUJO DA SILVA","2015","Farmacologia","Farmacologia Geral","PIVIC",""
"IMPLANTAÇÃO E PADRONIZAÇÃO DO MODELO DE DISFUNÇÃO ERÉTIL DESENCADEADA PELA OBESIDADE NA ESPÉCIE ANIMAL RATTUS NOVERGICUS","AVALIAÇÃO DE PRODUTOS NATURAIS E SINTÉTICOS BIOATIVOS SOBRE A REATIVIDADE DO CORPO CAVERNOSO DE RATOS NÃO OBESOS E OBESOS","JOSÉ GUILHERME FERREIRA MARQUES GALVÃO","BAGNOLIA ARAUJO DA SILVA","2015","Farmacologia","Farmacologia Geral","PIVIC",""
"ESTUDO IN VITRO DA ATIVIDADE ANTI-LEISHMANIA DO FLAVONOIDE QUERCETINA","LEISHMANIOSE VISCERAL HUMANA: ESTUDO DE MARCADORES IMUNOLÓGICOS E SUA IMPORTÂNCIA NO PROGNÓSTICO DE DOENÇA SINTOMÁTICA E ASSINTOMÁTICA","ADNA CRISTINA BARBOSA DE SOUSA","TATJANA KEESEN DE SOUZA LIMA CLEMENTE","2015","Imunologia","Imunologia Celular","PIVIC",""
"AVALIAÇÃO DOS NÍVEIS DE INTERLEUCINA-4 NO SORO DE PACIENTES COM LTA ANTES E APÓS O TRATAMENTO QUIMIOTERÁPICO ESPECÍFICO","IDENTIFICAÇÃO DOS FATORES SOCIOECONÔMICOS, AMBIENTAIS E IMUNOLÓGICOS RELACIONADOS COM A DINÂMICA DA TRANSMISSÃO E O ESTABELECIMENTO DA LEISHMANIOSE TEGUMENTAR AMERICANA EM HABITANTES DE ÁREA ENDÊMICA NO ESTADO DA PARAÍBA, BRASIL.","MAURUS MARQUES DE ALMEIDA HOLANDA","LÚCIO ROBERTO CANÇADO CASTELLANO","2015","Medicina","Clínica Médica","PIVIC",""
"OBTENÇÃO DE DADOS ATRAVÉS DA TOPOGRAFIA PARA SUBSÍDIO A PESQUISA MINERAL","AVALIAÇÃO DO POTENCIAL MINERAL DE PEGMATITOS CONTIDOS NO GRUPO SERIDÓ UTILIZANDO A TOPOGRAFIA COMO FERRAMENTA  DE APOIO A PESQUISA MINERAL","PABLO BRILHANTE DE SOUSA","BELARMINO BARBOSA LIRA","2015","Engenharia de Minas","Pesquisa Mineral","PIVIC",""
"OTIMIZAÇÃO DE PARÂMETROS DO PROCESSO METALURGIA DO PÓ APLICADA À SÍNTESE DE MATERIAIS NANOESTRUTURADOS","PRODUÇÃO DE MATERIAIS NANOESTRUTURADOS A BASE DE RESÍDUOS AGROINDUSTRIAIS","JOSÉ FELIX DA SILVA NETO","KELLY CRISTIANE GOMES DA SILVA","2015","Engenharia de Materiais e Metalúrgica","Metalurgia de Transformação","PIVIC",""
"CONCEPÇÃO DE UM CIRCUITO DE REFERÊNCIA DE TENSÃO CMOS COM BAIXO CONSUMO DE ENERGIA","CONCEPÇÃO DE CIRCUITOS INTEGRADOS ANALÓGICOS COM BAIXO CONSUMO DE ENERGIA","PRISCILLA KADJA PONTES DE MELO","ANTONIO AUGUSTO LISBOA DE SOUZA","2015","Engenharia Elétrica","Telecomunicações","PIVIC",""
"ANÁLISE E PROJETO DE TOPOLOGIAS DE CONVERSORES CC-CC DE ALTO GANHO E ALTO RENDIMENTO","ESTUDO DE CONVERSORES CC-CC NÃO ISOLADOS DE ALTO GANHO E ALTO RENDIMENTO","PRISCILLA KADJA PONTES DE MELO","ROMERO LEANDRO ANDERSEN","2015","Engenharia Elétrica","Eletrônica Industrial, Sistemas e Controles","PIVIC",""
"ANÁLISE HÍBRIDA DA MAGNETOHIDRODINÂMICA BIFÁSICA EM CANAIS COM ROTAÇÃO","APLICACÃO DE MÉTODOS HÍBRIDOS EM FENÔMENOS DE TRANSPORTE","VICENTE DE VASCONCELOS CLAUDINO FILHO","JOÃO ALVES DE LIMA","2015","Engenharia Mecânica","Fenômenos de Transporte","PIVIC",""
"MODELAGEM NUMÉRICA DO CAMPO DE COLETORES SOLARES ESPECIAIS COM VALIDAÇÃO EXPERIMENTAL","DESENVOLVIMENTO NUMÉRICO E EXPERIMENTAL DE UMA CENTRAL DE AR CONDICIONADO POR ADSORÇÃO","VICENTE DE VASCONCELOS CLAUDINO FILHO","GILBERTO AUGUSTO AMADO MOREIRA","2015","Engenharia Mecânica","Engenharia Térmica","PIVIC",""
"EXTRAÇÃO DE ELEMENTOS DE TERRAS RARAS DA FASE LEVE","ESTUDO DA EXTRAÇÃO DE ELEMENTOS DE TERRAS RARAS","JEAN CONSTANTINO GOMES DA SILVA","JOSILENE DE ASSIS CAVALCANTE","2015","Engenharia Química","Processos Industriais de Engenharia Química","PIVIC",""
"SECAGEM DA CLARA DO OVO DE GRANJA EM CAMADA DE ESPUMA","ESTUDO DA SECAGEM DO OVO EM CAMADA DE ESPUMA (FOAM-MAT DRYING)","JEAN CONSTANTINO GOMES DA SILVA","JOSILENE DE ASSIS CAVALCANTE","2015","Engenharia Química","Processos Industriais de Engenharia Química","PIVIC",""
"CARACTERIZAÇÃO FÍSICO-QUÍMICA E MICROBIOLÓGICA DA CLARA DO OVO DE GRANJA","ESTUDO DA SECAGEM DO OVO EM CAMADA DE ESPUMA (FOAM-MAT DRYING)","JEAN CONSTANTINO GOMES DA SILVA","JOSILENE DE ASSIS CAVALCANTE","2015","Engenharia Química","Processos Industriais de Engenharia Química","PIVIC",""
"CARACTERIZAÇÃO FÍSICO-QUÍMICA E MICROBIOLÓGICA DA CLARA DO OVO DE CAPOEIRA","ESTUDO DA SECAGEM DO OVO EM CAMADA DE ESPUMA (FOAM-MAT DRYING)","JEAN CONSTANTINO GOMES DA SILVA","JOSILENE DE ASSIS CAVALCANTE","2015","Engenharia Química","Processos Industriais de Engenharia Química","PIVIC",""
"DETERMINAÇÃO DA ATIVIDADE DE ÁGUA (AW) DO CAJÁ (SPONDIAS MOMBIN L.) APÓS O TRATAMENTO OSMÓTICO","DESIDRATAÇÃO OSMÓTICA DE FRUTAS REGIONAIS","GENARO ZENAIDE CLERICUZI","VERUSCKA ARAUJO SILVA","2015","Engenharia Química","Processos Industriais de Engenharia Química","PIVIC",""
"SELEÇÃO QUANTITATIVA DA PRODUÇÃO DE CELULASES PELOS FUNGOS ISOLADOS DO SOLO DA INDÚSTRIA SUCROALCOOLEIRA","PRODUÇÃO DE CELULASES E XILANASES POR FUNGOS ISOLADOS DO SOLO DA INDÚSTRIA SUCROALCOOLEIRA PELO CULTIVO SEMISSÓLIDO","KALINE DO NASCIMENTO FERREIRA","SHARLINE FLORENTINO DE MELO SANTOS","2015","Engenharia Química","Processos Industriais de Engenharia Química","PIVIC",""
"AVALIAÇÃO DE TÉCNICAS DE CONSERVAÇÃO DOS FUNGOS SELECIONADOS COMO PRODUTORES DE CELULASES","PRODUÇÃO DE CELULASES E XILANASES POR FUNGOS ISOLADOS DO SOLO DA INDÚSTRIA SUCROALCOOLEIRA PELO CULTIVO SEMISSÓLIDO","KALINE DO NASCIMENTO FERREIRA","SHARLINE FLORENTINO DE MELO SANTOS","2015","Engenharia Química","Processos Industriais de Engenharia Química","PIVIC",""
"AVALIAÇÃO DAS CONDIÇÕES DE PROCESSO PARA OBTENÇÃO DE CELULASES POR CULTIVO EM ESTADO SÓLIDO","PRODUÇÃO DE CELULASES E XILANASES POR FUNGOS ISOLADOS DO SOLO DA INDÚSTRIA SUCROALCOOLEIRA PELO CULTIVO SEMISSÓLIDO","KALINE DO NASCIMENTO FERREIRA","SHARLINE FLORENTINO DE MELO SANTOS","2015","Engenharia Química","Processos Industriais de Engenharia Química","PIVIC",""
"DESENVOLVIMENTO DE UM COLCHÃO LAVADOR A BASE DE ÓLEOS VEGETAIS E TENSOATIVOS","DESENVOLVIMENTO DE UM SISTEMA DE COLCHÃO LAVADOR PARA REMOÇÃO DE FLUIDOS DE PERFURAÇÃO NÃO AQUOSOS","GENARO ZENAIDE CLERICUZI","FABIOLA DIAS DA SILVA CURBELO","2015","Engenharia Química","Tecnologia Química","PIVIC",""
"SÍNTESE E CARACTERIZAÇÃO DE CARVÕES ATIVADOS A PARTIR DO BAGAÇO DE CANA-DE-AÇÚCAR","PRODUO DE CARVO ATIVADO DE QUALIDADE SUPERIOR PARA USO NO ARMAZENAMENTO DE GS NATURAL OU EM TRATAMENTOS DE GUA","EMMELY OLIVEIRA DA TRINDADE","EMERSON FREITAS JAGUARIBE","2015","Química","Físico-Química","PIVIC",""
"AVALIAÇÕES SOBRE A QUALIDADE DA ÁGUA NO RIO SANHAUÁ NA ÁREA DE ENTORNO DO ANTIGO LIXÃO DO ROGER, APÓS SUA DESATIVAÇÃO (PERÍODO MARÇO/2006 A SETEMBRO DE 2015)","MONITORAMENTO DA RECUPERAÇÃO AMBIENTAL DO ANTIGO LIXÃO DO ROGER","ELISANGELA MARIA RODRIGUES ROCHA","CLAUDIA COUTINHO NOBREGA","2015","Engenharia Sanitária","Saneamento Básico","PIVIC",""
"USO DA FOTOCATÁLISE SOLAR HOMOGÊNEA USANDO UV/H2O2 NA DEGRADAÇÃO DA TETRACICLINA","FOTOCATÁLISE SOLAR: APLICAÇÃO NO TRATAMENTO DE EFLUENTES RECALCITRANTES","ADRIANO ROLIM DA PAZ","ELISANGELA MARIA RODRIGUES ROCHA","2015","Engenharia Sanitária","Saneamento Ambiental","PIVIC",""
"INVESTIGAÇÃO DAS ALTERNATIVAS PARA O REUSO DA ÁGUA DE PROCESSAMENTO DE LEITES E DERIVADOS","GESTÃO SUSTENTÁVEL DA ÁGUA: ALTERNATIVAS DE DESCONTAMINAÇÃO DE EFLUENTES COM VISTAS AO REUSO DE ÁGUA.","ADRIANO ROLIM DA PAZ","ELISANGELA MARIA RODRIGUES ROCHA","2015","Engenharia Sanitária","Saneamento Ambiental","PIVIC",""
"PROJETO DE PRODUTO CUSTOMIZADO PARA ATLETA PARAIBANO DE BOCHA PARALÍMPICA","PROJETO DE PRODUTO: DISPOSITIVOS AUXILIARES PARA BOCHA PARALÍMPICA","LUIZ MOREIRA COELHO JUNIOR","FABIO MORAIS BORGES","2015","Engenharia de Produção","Engenharia do Produto","PIVIC",""
"CONCENTRAÇÃO ENERGÉTICA NA INDÚSTRIA BRASILEIRA DE MINERAÇÃO E PELOTIZAÇÃO","ANÁLISE DA CONCENTRAÇÃO ENERGÉTICA NAS INDÚSTRIAS BRASILEIRAS","JOÃO ALVES DE LIMA","LUIZ MOREIRA COELHO JUNIOR","2015","Engenharia de Produção","Engenharia Econômica","PIVIC",""
"CONCENTRAÇÃO ENERGÉTICA NA INDÚSTRIA QUÍMICA BRASILEIRA","ANÁLISE DA CONCENTRAÇÃO ENERGÉTICA NAS INDÚSTRIAS BRASILEIRAS","JOÃO ALVES DE LIMA","LUIZ MOREIRA COELHO JUNIOR","2015","Engenharia de Produção","Engenharia Econômica","PIVIC",""
